Series ID,Year,Period,Label,Value,6-Month Net Change,12-Month Net Change,12-Month % Change
IPUEN3256__M000,2001,A01,2001 Annual,74.685, N/A, N/A, N/A
IPUEN3256__M000,2002,A01,2002 Annual,82.824, N/A, N/A, N/A
IPUEN3256__M000,2003,A01,2003 Annual,74.825, N/A, N/A, N/A
IPUEN3256__M000,2004,A01,2004 Annual,76.061, N/A, N/A, N/A
IPUEN3256__M000,2005,A01,2005 Annual,87.603, N/A, N/A, N/A
IPUEN3256__M000,2006,A01,2006 Annual,84.971, N/A, N/A, N/A
IPUEN3256__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3256__M000,2008,A01,2008 Annual,91.474, N/A, N/A, N/A
IPUEN3256__M000,2009,A01,2009 Annual,86.302, N/A, N/A, N/A
IPUEN3256__M000,2010,A01,2010 Annual,89.200, N/A, N/A, N/A
IPUEN3256__M000,2011,A01,2011 Annual,97.339, N/A, N/A, N/A
IPUEN3256__M000,2012,A01,2012 Annual,85.010, N/A, N/A, N/A
IPUEN3256__M000,2013,A01,2013 Annual,87.016, N/A, N/A, N/A
IPUEN3256__M000,2014,A01,2014 Annual,90.793, N/A, N/A, N/A
IPUEN3311__M000,1990,A01,1990 Annual,80.172, N/A, N/A, N/A
IPUEN3311__M000,1991,A01,1991 Annual,76.791, N/A, N/A, N/A
IPUEN3311__M000,1992,A01,1992 Annual,82.840, N/A, N/A, N/A
IPUEN3311__M000,1993,A01,1993 Annual,85.631, N/A, N/A, N/A
IPUEN3311__M000,1994,A01,1994 Annual,87.065, N/A, N/A, N/A
IPUEN3311__M000,1995,A01,1995 Annual,88.043, N/A, N/A, N/A
IPUEN3311__M000,1996,A01,1996 Annual,89.269, N/A, N/A, N/A
IPUEN3311__M000,1997,A01,1997 Annual,94.381, N/A, N/A, N/A
IPUEN3311__M000,1998,A01,1998 Annual,92.197, N/A, N/A, N/A
IPUEN3311__M000,1999,A01,1999 Annual,94.678, N/A, N/A, N/A
IPUEN3311__M000,2000,A01,2000 Annual,95.274, N/A, N/A, N/A
IPUEN3311__M000,2001,A01,2001 Annual,91.018, N/A, N/A, N/A
IPUEN3311__M000,2002,A01,2002 Annual,97.333, N/A, N/A, N/A
IPUEN3311__M000,2003,A01,2003 Annual,98.125, N/A, N/A, N/A
IPUEN3311__M000,2004,A01,2004 Annual,102.581, N/A, N/A, N/A
IPUEN3311__M000,2005,A01,2005 Annual,98.330, N/A, N/A, N/A
IPUEN3311__M000,2006,A01,2006 Annual,98.483, N/A, N/A, N/A
IPUEN3311__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3311__M000,2008,A01,2008 Annual,98.349, N/A, N/A, N/A
IPUEN3311__M000,2009,A01,2009 Annual,88.814, N/A, N/A, N/A
IPUEN3311__M000,2010,A01,2010 Annual,99.096, N/A, N/A, N/A
IPUEN3311__M000,2011,A01,2011 Annual,98.838, N/A, N/A, N/A
IPUEN3311__M000,2012,A01,2012 Annual,98.456, N/A, N/A, N/A
IPUEN3311__M000,2013,A01,2013 Annual,105.581, N/A, N/A, N/A
IPUEN3311__M000,2014,A01,2014 Annual,103.615, N/A, N/A, N/A
IPUEN3118__M000,1990,A01,1990 Annual,96.070, N/A, N/A, N/A
IPUEN3118__M000,1991,A01,1991 Annual,93.480, N/A, N/A, N/A
IPUEN3118__M000,1992,A01,1992 Annual,93.590, N/A, N/A, N/A
IPUEN3118__M000,1993,A01,1993 Annual,94.298, N/A, N/A, N/A
IPUEN3118__M000,1994,A01,1994 Annual,95.660, N/A, N/A, N/A
IPUEN3118__M000,1995,A01,1995 Annual,97.862, N/A, N/A, N/A
IPUEN3118__M000,1996,A01,1996 Annual,97.157, N/A, N/A, N/A
IPUEN3118__M000,1997,A01,1997 Annual,95.574, N/A, N/A, N/A
IPUEN3118__M000,1998,A01,1998 Annual,95.162, N/A, N/A, N/A
IPUEN3118__M000,1999,A01,1999 Annual,96.046, N/A, N/A, N/A
IPUEN3118__M000,2000,A01,2000 Annual,95.086, N/A, N/A, N/A
IPUEN3118__M000,2001,A01,2001 Annual,93.587, N/A, N/A, N/A
IPUEN3118__M000,2002,A01,2002 Annual,93.265, N/A, N/A, N/A
IPUEN3118__M000,2003,A01,2003 Annual,94.700, N/A, N/A, N/A
IPUEN3118__M000,2004,A01,2004 Annual,101.098, N/A, N/A, N/A
IPUEN3118__M000,2005,A01,2005 Annual,101.677, N/A, N/A, N/A
IPUEN3118__M000,2006,A01,2006 Annual,100.725, N/A, N/A, N/A
IPUEN3118__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3118__M000,2008,A01,2008 Annual,93.691, N/A, N/A, N/A
IPUEN3118__M000,2009,A01,2009 Annual,89.124, N/A, N/A, N/A
IPUEN3118__M000,2010,A01,2010 Annual,90.069, N/A, N/A, N/A
IPUEN3118__M000,2011,A01,2011 Annual,91.013, N/A, N/A, N/A
IPUEN3118__M000,2012,A01,2012 Annual,87.311, N/A, N/A, N/A
IPUEN3118__M000,2013,A01,2013 Annual,88.552, N/A, N/A, N/A
IPUEN3118__M000,2014,A01,2014 Annual,89.002, N/A, N/A, N/A
IPUEN3131__M000,1990,A01,1990 Annual,73.839, N/A, N/A, N/A
IPUEN3131__M000,1991,A01,1991 Annual,70.752, N/A, N/A, N/A
IPUEN3131__M000,1992,A01,1992 Annual,72.018, N/A, N/A, N/A
IPUEN3131__M000,1993,A01,1993 Annual,74.686, N/A, N/A, N/A
IPUEN3131__M000,1994,A01,1994 Annual,75.296, N/A, N/A, N/A
IPUEN3131__M000,1995,A01,1995 Annual,74.515, N/A, N/A, N/A
IPUEN3131__M000,1996,A01,1996 Annual,73.467, N/A, N/A, N/A
IPUEN3131__M000,1997,A01,1997 Annual,76.716, N/A, N/A, N/A
IPUEN3131__M000,1998,A01,1998 Annual,77.174, N/A, N/A, N/A
IPUEN3131__M000,1999,A01,1999 Annual,75.454, N/A, N/A, N/A
IPUEN3131__M000,2000,A01,2000 Annual,77.830, N/A, N/A, N/A
IPUEN3131__M000,2001,A01,2001 Annual,79.216, N/A, N/A, N/A
IPUEN3131__M000,2002,A01,2002 Annual,89.188, N/A, N/A, N/A
IPUEN3131__M000,2003,A01,2003 Annual,94.941, N/A, N/A, N/A
IPUEN3131__M000,2004,A01,2004 Annual,96.004, N/A, N/A, N/A
IPUEN3131__M000,2005,A01,2005 Annual,95.004, N/A, N/A, N/A
IPUEN3131__M000,2006,A01,2006 Annual,96.565, N/A, N/A, N/A
IPUEN3131__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3131__M000,2008,A01,2008 Annual,100.252, N/A, N/A, N/A
IPUEN3131__M000,2009,A01,2009 Annual,90.651, N/A, N/A, N/A
IPUEN3131__M000,2010,A01,2010 Annual,87.977, N/A, N/A, N/A
IPUEN3131__M000,2011,A01,2011 Annual,77.754, N/A, N/A, N/A
IPUEN3131__M000,2012,A01,2012 Annual,92.716, N/A, N/A, N/A
IPUEN3131__M000,2013,A01,2013 Annual,93.451, N/A, N/A, N/A
IPUEN3131__M000,2014,A01,2014 Annual,93.940, N/A, N/A, N/A
IPUEN3151__M000,1990,A01,1990 Annual,132.533, N/A, N/A, N/A
IPUEN3151__M000,1991,A01,1991 Annual,134.057, N/A, N/A, N/A
IPUEN3151__M000,1992,A01,1992 Annual,140.752, N/A, N/A, N/A
IPUEN3151__M000,1993,A01,1993 Annual,144.903, N/A, N/A, N/A
IPUEN3151__M000,1994,A01,1994 Annual,147.260, N/A, N/A, N/A
IPUEN3151__M000,1995,A01,1995 Annual,145.625, N/A, N/A, N/A
IPUEN3151__M000,1996,A01,1996 Annual,153.308, N/A, N/A, N/A
IPUEN3151__M000,1997,A01,1997 Annual,136.039, N/A, N/A, N/A
IPUEN3151__M000,1998,A01,1998 Annual,126.173, N/A, N/A, N/A
IPUEN3151__M000,1999,A01,1999 Annual,127.112, N/A, N/A, N/A
IPUEN3151__M000,2000,A01,2000 Annual,130.125, N/A, N/A, N/A
IPUEN3151__M000,2001,A01,2001 Annual,126.178, N/A, N/A, N/A
IPUEN3151__M000,2002,A01,2002 Annual,125.717, N/A, N/A, N/A
IPUEN3151__M000,2003,A01,2003 Annual,120.254, N/A, N/A, N/A
IPUEN3151__M000,2004,A01,2004 Annual,111.448, N/A, N/A, N/A
IPUEN3151__M000,2005,A01,2005 Annual,122.685, N/A, N/A, N/A
IPUEN3151__M000,2006,A01,2006 Annual,122.147, N/A, N/A, N/A
IPUEN3151__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3151__M000,2008,A01,2008 Annual,106.202, N/A, N/A, N/A
IPUEN3151__M000,2009,A01,2009 Annual,106.587, N/A, N/A, N/A
IPUEN3151__M000,2010,A01,2010 Annual,107.960, N/A, N/A, N/A
IPUEN3151__M000,2011,A01,2011 Annual,98.552, N/A, N/A, N/A
IPUEN3151__M000,2012,A01,2012 Annual,102.273, N/A, N/A, N/A
IPUEN3151__M000,2013,A01,2013 Annual,108.927, N/A, N/A, N/A
IPUEN3151__M000,2014,A01,2014 Annual,98.900, N/A, N/A, N/A
IPUEN3121__M000,1990,A01,1990 Annual,87.833, N/A, N/A, N/A
IPUEN3121__M000,1991,A01,1991 Annual,87.744, N/A, N/A, N/A
IPUEN3121__M000,1992,A01,1992 Annual,87.916, N/A, N/A, N/A
IPUEN3121__M000,1993,A01,1993 Annual,88.995, N/A, N/A, N/A
IPUEN3121__M000,1994,A01,1994 Annual,93.481, N/A, N/A, N/A
IPUEN3121__M000,1995,A01,1995 Annual,94.154, N/A, N/A, N/A
IPUEN3121__M000,1996,A01,1996 Annual,93.938, N/A, N/A, N/A
IPUEN3121__M000,1997,A01,1997 Annual,92.125, N/A, N/A, N/A
IPUEN3121__M000,1998,A01,1998 Annual,92.858, N/A, N/A, N/A
IPUEN3121__M000,1999,A01,1999 Annual,90.781, N/A, N/A, N/A
IPUEN3121__M000,2000,A01,2000 Annual,88.831, N/A, N/A, N/A
IPUEN3121__M000,2001,A01,2001 Annual,89.439, N/A, N/A, N/A
IPUEN3121__M000,2002,A01,2002 Annual,91.575, N/A, N/A, N/A
IPUEN3121__M000,2003,A01,2003 Annual,97.562, N/A, N/A, N/A
IPUEN3121__M000,2004,A01,2004 Annual,99.162, N/A, N/A, N/A
IPUEN3121__M000,2005,A01,2005 Annual,101.877, N/A, N/A, N/A
IPUEN3121__M000,2006,A01,2006 Annual,98.986, N/A, N/A, N/A
IPUEN3121__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3121__M000,2008,A01,2008 Annual,97.163, N/A, N/A, N/A
IPUEN3121__M000,2009,A01,2009 Annual,93.036, N/A, N/A, N/A
IPUEN3121__M000,2010,A01,2010 Annual,93.298, N/A, N/A, N/A
IPUEN3121__M000,2011,A01,2011 Annual,95.145, N/A, N/A, N/A
IPUEN3121__M000,2012,A01,2012 Annual,96.647, N/A, N/A, N/A
IPUEN3121__M000,2013,A01,2013 Annual,97.076, N/A, N/A, N/A
IPUEN3121__M000,2014,A01,2014 Annual,96.533, N/A, N/A, N/A
IPUEN3161__M000,1990,A01,1990 Annual,113.318, N/A, N/A, N/A
IPUEN3161__M000,1991,A01,1991 Annual,114.893, N/A, N/A, N/A
IPUEN3161__M000,1992,A01,1992 Annual,130.464, N/A, N/A, N/A
IPUEN3161__M000,1993,A01,1993 Annual,132.913, N/A, N/A, N/A
IPUEN3161__M000,1994,A01,1994 Annual,121.513, N/A, N/A, N/A
IPUEN3161__M000,1995,A01,1995 Annual,118.397, N/A, N/A, N/A
IPUEN3161__M000,1996,A01,1996 Annual,140.205, N/A, N/A, N/A
IPUEN3161__M000,1997,A01,1997 Annual,140.690, N/A, N/A, N/A
IPUEN3161__M000,1998,A01,1998 Annual,140.014, N/A, N/A, N/A
IPUEN3161__M000,1999,A01,1999 Annual,136.433, N/A, N/A, N/A
IPUEN3161__M000,2000,A01,2000 Annual,139.213, N/A, N/A, N/A
IPUEN3161__M000,2001,A01,2001 Annual,125.444, N/A, N/A, N/A
IPUEN3161__M000,2002,A01,2002 Annual,111.972, N/A, N/A, N/A
IPUEN3161__M000,2003,A01,2003 Annual,106.104, N/A, N/A, N/A
IPUEN3161__M000,2004,A01,2004 Annual,108.418, N/A, N/A, N/A
IPUEN3161__M000,2005,A01,2005 Annual,102.771, N/A, N/A, N/A
IPUEN3161__M000,2006,A01,2006 Annual,98.967, N/A, N/A, N/A
IPUEN3161__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3161__M000,2008,A01,2008 Annual,105.856, N/A, N/A, N/A
IPUEN3161__M000,2009,A01,2009 Annual,109.864, N/A, N/A, N/A
IPUEN3161__M000,2010,A01,2010 Annual,108.435, N/A, N/A, N/A
IPUEN3161__M000,2011,A01,2011 Annual,105.920, N/A, N/A, N/A
IPUEN3161__M000,2012,A01,2012 Annual,106.263, N/A, N/A, N/A
IPUEN3161__M000,2013,A01,2013 Annual,100.116, N/A, N/A, N/A
IPUEN3161__M000,2014,A01,2014 Annual,98.413, N/A, N/A, N/A
IPUEN3321__M000,1990,A01,1990 Annual,73.492, N/A, N/A, N/A
IPUEN3321__M000,1991,A01,1991 Annual,71.685, N/A, N/A, N/A
IPUEN3321__M000,1992,A01,1992 Annual,75.641, N/A, N/A, N/A
IPUEN3321__M000,1993,A01,1993 Annual,76.863, N/A, N/A, N/A
IPUEN3321__M000,1994,A01,1994 Annual,77.056, N/A, N/A, N/A
IPUEN3321__M000,1995,A01,1995 Annual,77.041, N/A, N/A, N/A
IPUEN3321__M000,1996,A01,1996 Annual,77.447, N/A, N/A, N/A
IPUEN3321__M000,1997,A01,1997 Annual,79.597, N/A, N/A, N/A
IPUEN3321__M000,1998,A01,1998 Annual,76.560, N/A, N/A, N/A
IPUEN3321__M000,1999,A01,1999 Annual,75.365, N/A, N/A, N/A
IPUEN3321__M000,2000,A01,2000 Annual,78.414, N/A, N/A, N/A
IPUEN3321__M000,2001,A01,2001 Annual,73.228, N/A, N/A, N/A
IPUEN3321__M000,2002,A01,2002 Annual,75.219, N/A, N/A, N/A
IPUEN3321__M000,2003,A01,2003 Annual,81.134, N/A, N/A, N/A
IPUEN3321__M000,2004,A01,2004 Annual,84.634, N/A, N/A, N/A
IPUEN3321__M000,2005,A01,2005 Annual,86.220, N/A, N/A, N/A
IPUEN3321__M000,2006,A01,2006 Annual,92.855, N/A, N/A, N/A
IPUEN3321__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3321__M000,2008,A01,2008 Annual,100.151, N/A, N/A, N/A
IPUEN3321__M000,2009,A01,2009 Annual,80.825, N/A, N/A, N/A
IPUEN3321__M000,2010,A01,2010 Annual,92.814, N/A, N/A, N/A
IPUEN3321__M000,2011,A01,2011 Annual,98.186, N/A, N/A, N/A
IPUEN3321__M000,2012,A01,2012 Annual,94.958, N/A, N/A, N/A
IPUEN3321__M000,2013,A01,2013 Annual,95.417, N/A, N/A, N/A
IPUEN3321__M000,2014,A01,2014 Annual,95.982, N/A, N/A, N/A
IPUEN3331__M000,1990,A01,1990 Annual,91.790, N/A, N/A, N/A
IPUEN3331__M000,1991,A01,1991 Annual,86.349, N/A, N/A, N/A
IPUEN3331__M000,1992,A01,1992 Annual,86.921, N/A, N/A, N/A
IPUEN3331__M000,1993,A01,1993 Annual,87.875, N/A, N/A, N/A
IPUEN3331__M000,1994,A01,1994 Annual,90.881, N/A, N/A, N/A
IPUEN3331__M000,1995,A01,1995 Annual,91.595, N/A, N/A, N/A
IPUEN3331__M000,1996,A01,1996 Annual,90.646, N/A, N/A, N/A
IPUEN3331__M000,1997,A01,1997 Annual,94.418, N/A, N/A, N/A
IPUEN3331__M000,1998,A01,1998 Annual,94.528, N/A, N/A, N/A
IPUEN3331__M000,1999,A01,1999 Annual,85.660, N/A, N/A, N/A
IPUEN3331__M000,2000,A01,2000 Annual,87.157, N/A, N/A, N/A
IPUEN3331__M000,2001,A01,2001 Annual,86.405, N/A, N/A, N/A
IPUEN3331__M000,2002,A01,2002 Annual,87.264, N/A, N/A, N/A
IPUEN3331__M000,2003,A01,2003 Annual,88.545, N/A, N/A, N/A
IPUEN3331__M000,2004,A01,2004 Annual,95.323, N/A, N/A, N/A
IPUEN3331__M000,2005,A01,2005 Annual,95.090, N/A, N/A, N/A
IPUEN3331__M000,2006,A01,2006 Annual,97.642, N/A, N/A, N/A
IPUEN3331__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3331__M000,2008,A01,2008 Annual,102.469, N/A, N/A, N/A
IPUEN3331__M000,2009,A01,2009 Annual,90.862, N/A, N/A, N/A
IPUEN3331__M000,2010,A01,2010 Annual,98.441, N/A, N/A, N/A
IPUEN3331__M000,2011,A01,2011 Annual,104.191, N/A, N/A, N/A
IPUEN3331__M000,2012,A01,2012 Annual,102.773, N/A, N/A, N/A
IPUEN3331__M000,2013,A01,2013 Annual,96.194, N/A, N/A, N/A
IPUEN3331__M000,2014,A01,2014 Annual,102.485, N/A, N/A, N/A
IPUEN3328__M000,1990,A01,1990 Annual,72.896, N/A, N/A, N/A
IPUEN3328__M000,1991,A01,1991 Annual,68.860, N/A, N/A, N/A
IPUEN3328__M000,1992,A01,1992 Annual,72.887, N/A, N/A, N/A
IPUEN3328__M000,1993,A01,1993 Annual,74.756, N/A, N/A, N/A
IPUEN3328__M000,1994,A01,1994 Annual,78.056, N/A, N/A, N/A
IPUEN3328__M000,1995,A01,1995 Annual,80.793, N/A, N/A, N/A
IPUEN3328__M000,1996,A01,1996 Annual,80.864, N/A, N/A, N/A
IPUEN3328__M000,1997,A01,1997 Annual,80.153, N/A, N/A, N/A
IPUEN3328__M000,1998,A01,1998 Annual,79.213, N/A, N/A, N/A
IPUEN3328__M000,1999,A01,1999 Annual,76.543, N/A, N/A, N/A
IPUEN3328__M000,2000,A01,2000 Annual,78.041, N/A, N/A, N/A
IPUEN3328__M000,2001,A01,2001 Annual,75.275, N/A, N/A, N/A
IPUEN3328__M000,2002,A01,2002 Annual,78.699, N/A, N/A, N/A
IPUEN3328__M000,2003,A01,2003 Annual,79.775, N/A, N/A, N/A
IPUEN3328__M000,2004,A01,2004 Annual,88.075, N/A, N/A, N/A
IPUEN3328__M000,2005,A01,2005 Annual,93.916, N/A, N/A, N/A
IPUEN3328__M000,2006,A01,2006 Annual,94.594, N/A, N/A, N/A
IPUEN3328__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3328__M000,2008,A01,2008 Annual,102.693, N/A, N/A, N/A
IPUEN3328__M000,2009,A01,2009 Annual,85.095, N/A, N/A, N/A
IPUEN3328__M000,2010,A01,2010 Annual,94.260, N/A, N/A, N/A
IPUEN3328__M000,2011,A01,2011 Annual,100.644, N/A, N/A, N/A
IPUEN3328__M000,2012,A01,2012 Annual,99.295, N/A, N/A, N/A
IPUEN3328__M000,2013,A01,2013 Annual,99.586, N/A, N/A, N/A
IPUEN3328__M000,2014,A01,2014 Annual,99.926, N/A, N/A, N/A
IPUEN3341__M000,1990,A01,1990 Annual,5.183, N/A, N/A, N/A
IPUEN3341__M000,1991,A01,1991 Annual,5.369, N/A, N/A, N/A
IPUEN3341__M000,1992,A01,1992 Annual,6.247, N/A, N/A, N/A
IPUEN3341__M000,1993,A01,1993 Annual,7.288, N/A, N/A, N/A
IPUEN3341__M000,1994,A01,1994 Annual,8.545, N/A, N/A, N/A
IPUEN3341__M000,1995,A01,1995 Annual,10.553, N/A, N/A, N/A
IPUEN3341__M000,1996,A01,1996 Annual,13.286, N/A, N/A, N/A
IPUEN3341__M000,1997,A01,1997 Annual,17.387, N/A, N/A, N/A
IPUEN3341__M000,1998,A01,1998 Annual,23.341, N/A, N/A, N/A
IPUEN3341__M000,1999,A01,1999 Annual,28.705, N/A, N/A, N/A
IPUEN3341__M000,2000,A01,2000 Annual,31.225, N/A, N/A, N/A
IPUEN3341__M000,2001,A01,2001 Annual,33.580, N/A, N/A, N/A
IPUEN3341__M000,2002,A01,2002 Annual,41.819, N/A, N/A, N/A
IPUEN3341__M000,2003,A01,2003 Annual,47.435, N/A, N/A, N/A
IPUEN3341__M000,2004,A01,2004 Annual,55.134, N/A, N/A, N/A
IPUEN3341__M000,2005,A01,2005 Annual,66.581, N/A, N/A, N/A
IPUEN3341__M000,2006,A01,2006 Annual,83.055, N/A, N/A, N/A
IPUEN3341__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3341__M000,2008,A01,2008 Annual,131.783, N/A, N/A, N/A
IPUEN3341__M000,2009,A01,2009 Annual,125.553, N/A, N/A, N/A
IPUEN3341__M000,2010,A01,2010 Annual,110.979, N/A, N/A, N/A
IPUEN3341__M000,2011,A01,2011 Annual,96.936, N/A, N/A, N/A
IPUEN3341__M000,2012,A01,2012 Annual,107.366, N/A, N/A, N/A
IPUEN3341__M000,2013,A01,2013 Annual,115.264, N/A, N/A, N/A
IPUEN3341__M000,2014,A01,2014 Annual,110.788, N/A, N/A, N/A
IPUEN3351__M000,1990,A01,1990 Annual,84.175, N/A, N/A, N/A
IPUEN3351__M000,1991,A01,1991 Annual,83.225, N/A, N/A, N/A
IPUEN3351__M000,1992,A01,1992 Annual,85.612, N/A, N/A, N/A
IPUEN3351__M000,1993,A01,1993 Annual,82.665, N/A, N/A, N/A
IPUEN3351__M000,1994,A01,1994 Annual,86.420, N/A, N/A, N/A
IPUEN3351__M000,1995,A01,1995 Annual,85.431, N/A, N/A, N/A
IPUEN3351__M000,1996,A01,1996 Annual,86.448, N/A, N/A, N/A
IPUEN3351__M000,1997,A01,1997 Annual,88.436, N/A, N/A, N/A
IPUEN3351__M000,1998,A01,1998 Annual,89.121, N/A, N/A, N/A
IPUEN3351__M000,1999,A01,1999 Annual,86.235, N/A, N/A, N/A
IPUEN3351__M000,2000,A01,2000 Annual,87.223, N/A, N/A, N/A
IPUEN3351__M000,2001,A01,2001 Annual,85.298, N/A, N/A, N/A
IPUEN3351__M000,2002,A01,2002 Annual,87.144, N/A, N/A, N/A
IPUEN3351__M000,2003,A01,2003 Annual,84.989, N/A, N/A, N/A
IPUEN3351__M000,2004,A01,2004 Annual,90.147, N/A, N/A, N/A
IPUEN3351__M000,2005,A01,2005 Annual,92.785, N/A, N/A, N/A
IPUEN3351__M000,2006,A01,2006 Annual,97.272, N/A, N/A, N/A
IPUEN3351__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3351__M000,2008,A01,2008 Annual,99.694, N/A, N/A, N/A
IPUEN3351__M000,2009,A01,2009 Annual,88.927, N/A, N/A, N/A
IPUEN3351__M000,2010,A01,2010 Annual,87.805, N/A, N/A, N/A
IPUEN3351__M000,2011,A01,2011 Annual,92.612, N/A, N/A, N/A
IPUEN3351__M000,2012,A01,2012 Annual,94.125, N/A, N/A, N/A
IPUEN3351__M000,2013,A01,2013 Annual,96.479, N/A, N/A, N/A
IPUEN3351__M000,2014,A01,2014 Annual,100.051, N/A, N/A, N/A
IPUEN3111__M000,1990,A01,1990 Annual,90.275, N/A, N/A, N/A
IPUEN3111__M000,1991,A01,1991 Annual,86.688, N/A, N/A, N/A
IPUEN3111__M000,1992,A01,1992 Annual,85.107, N/A, N/A, N/A
IPUEN3111__M000,1993,A01,1993 Annual,87.664, N/A, N/A, N/A
IPUEN3111__M000,1994,A01,1994 Annual,88.174, N/A, N/A, N/A
IPUEN3111__M000,1995,A01,1995 Annual,92.686, N/A, N/A, N/A
IPUEN3111__M000,1996,A01,1996 Annual,82.032, N/A, N/A, N/A
IPUEN3111__M000,1997,A01,1997 Annual,84.991, N/A, N/A, N/A
IPUEN3111__M000,1998,A01,1998 Annual,90.204, N/A, N/A, N/A
IPUEN3111__M000,1999,A01,1999 Annual,89.971, N/A, N/A, N/A
IPUEN3111__M000,2000,A01,2000 Annual,88.100, N/A, N/A, N/A
IPUEN3111__M000,2001,A01,2001 Annual,93.130, N/A, N/A, N/A
IPUEN3111__M000,2002,A01,2002 Annual,96.670, N/A, N/A, N/A
IPUEN3111__M000,2003,A01,2003 Annual,100.466, N/A, N/A, N/A
IPUEN3111__M000,2004,A01,2004 Annual,99.302, N/A, N/A, N/A
IPUEN3111__M000,2005,A01,2005 Annual,107.317, N/A, N/A, N/A
IPUEN3111__M000,2006,A01,2006 Annual,108.807, N/A, N/A, N/A
IPUEN3111__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3111__M000,2008,A01,2008 Annual,96.999, N/A, N/A, N/A
IPUEN3111__M000,2009,A01,2009 Annual,94.703, N/A, N/A, N/A
IPUEN3111__M000,2010,A01,2010 Annual,93.714, N/A, N/A, N/A
IPUEN3111__M000,2011,A01,2011 Annual,90.564, N/A, N/A, N/A
IPUEN3111__M000,2012,A01,2012 Annual,85.032, N/A, N/A, N/A
IPUEN3111__M000,2013,A01,2013 Annual,83.213, N/A, N/A, N/A
IPUEN3111__M000,2014,A01,2014 Annual,82.455, N/A, N/A, N/A
IPUEN3344__M000,1990,A01,1990 Annual,10.185, N/A, N/A, N/A
IPUEN3344__M000,1991,A01,1991 Annual,10.924, N/A, N/A, N/A
IPUEN3344__M000,1992,A01,1992 Annual,12.383, N/A, N/A, N/A
IPUEN3344__M000,1993,A01,1993 Annual,13.437, N/A, N/A, N/A
IPUEN3344__M000,1994,A01,1994 Annual,16.717, N/A, N/A, N/A
IPUEN3344__M000,1995,A01,1995 Annual,23.740, N/A, N/A, N/A
IPUEN3344__M000,1996,A01,1996 Annual,29.409, N/A, N/A, N/A
IPUEN3344__M000,1997,A01,1997 Annual,34.589, N/A, N/A, N/A
IPUEN3344__M000,1998,A01,1998 Annual,41.121, N/A, N/A, N/A
IPUEN3344__M000,1999,A01,1999 Annual,53.719, N/A, N/A, N/A
IPUEN3344__M000,2000,A01,2000 Annual,64.478, N/A, N/A, N/A
IPUEN3344__M000,2001,A01,2001 Annual,62.888, N/A, N/A, N/A
IPUEN3344__M000,2002,A01,2002 Annual,65.554, N/A, N/A, N/A
IPUEN3344__M000,2003,A01,2003 Annual,76.048, N/A, N/A, N/A
IPUEN3344__M000,2004,A01,2004 Annual,85.723, N/A, N/A, N/A
IPUEN3344__M000,2005,A01,2005 Annual,91.553, N/A, N/A, N/A
IPUEN3344__M000,2006,A01,2006 Annual,91.432, N/A, N/A, N/A
IPUEN3344__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3344__M000,2008,A01,2008 Annual,108.188, N/A, N/A, N/A
IPUEN3344__M000,2009,A01,2009 Annual,95.721, N/A, N/A, N/A
IPUEN3344__M000,2010,A01,2010 Annual,123.995, N/A, N/A, N/A
IPUEN3344__M000,2011,A01,2011 Annual,142.332, N/A, N/A, N/A
IPUEN3344__M000,2012,A01,2012 Annual,104.413, N/A, N/A, N/A
IPUEN3344__M000,2013,A01,2013 Annual,98.186, N/A, N/A, N/A
IPUEN3344__M000,2014,A01,2014 Annual,99.166, N/A, N/A, N/A
IPUEN3364__M000,1990,A01,1990 Annual,91.102, N/A, N/A, N/A
IPUEN3364__M000,1991,A01,1991 Annual,92.451, N/A, N/A, N/A
IPUEN3364__M000,1992,A01,1992 Annual,91.890, N/A, N/A, N/A
IPUEN3364__M000,1993,A01,1993 Annual,92.607, N/A, N/A, N/A
IPUEN3364__M000,1994,A01,1994 Annual,88.354, N/A, N/A, N/A
IPUEN3364__M000,1995,A01,1995 Annual,87.031, N/A, N/A, N/A
IPUEN3364__M000,1996,A01,1996 Annual,87.774, N/A, N/A, N/A
IPUEN3364__M000,1997,A01,1997 Annual,86.985, N/A, N/A, N/A
IPUEN3364__M000,1998,A01,1998 Annual,97.861, N/A, N/A, N/A
